ID,Latitude_Decimal,Longitude_Decimal
EL-035303,9.141666666666666,7.004166666666666
EL-035303,9.141666666666666,7.05
EL-035303,9.112499999999999,7.05
EL-042215,7.75,4.887499999999999
EL-042215,7.775,4.887499999999999
EL-042215,7.775,4.929166666666667
EL-042215,7.816666666666666,4.929166666666667
EL-042215,7.816666666666666,4.958333333333334
EL-042215,7.795833333333333,4.958333333333334
EL-042215,7.795833333333333,5.004166666666666
EL-042215,7.7875,5.004166666666666
EL-042215,7.7875,5.008333333333334
EL-042215,7.75,5.008333333333334
EL-042214,9.070833333333333,6.95
EL-042214,9.108333333333333,6.95
EL-042214,9.108333333333333,7.05
EL-042214,9.141666666666666,7.05
EL-042214,9.141666666666666,7.0125
EL-042214,9.1625,7.0125
EL-042214,9.1625,7.070833333333333
EL-042214,9.070833333333333,7.070833333333333
ML-029863,8.483333333333333,7.6875
ML-029863,8.495833333333332,7.6875
ML-029863,8.495833333333332,7.741666666666667
ML-029863,8.508333333333333,7.741666666666667
ML-029863,8.508333333333333,7.783333333333333
ML-029863,8.483333333333333,7.783333333333333
EL-037734,7.75,6.0125
EL-037734,7.791666666666667,6.0125
EL-037734,7.791666666666667,6.083333333333333
EL-037734,7.783333333333333,6.083333333333333
EL-037734,7.783333333333333,6.091666666666667
EL-037734,7.779166666666667,6.091666666666667
EL-037734,7.779166666666667,6.1
EL-037734,7.75,6.1
EL-038107,7.9375,6.3916666666666675
EL-038107,8.004166666666666,6.3916666666666675
EL-038107,8.004166666666666,6.395833333333334
EL-038107,8.033333333333333,6.395833333333334
EL-038107,8.033333333333333,6.429166666666667
EL-038107,7.995833333333334,6.429166666666667
EL-038107,7.995833333333334,6.425000000000001
EL-038107,7.9875,6.425000000000001
EL-038107,7.9875,6.416666666666667
EL-038107,7.9750000000000005,6.416666666666667
EL-038107,7.9750000000000005,6.4125000000000005
EL-038107,7.966666666666667,6.4125000000000005
EL-038107,7.966666666666667,6.416666666666667
EL-038107,7.941666666666667,6.416666666666667
EL-038107,7.941666666666667,6.4
EL-038107,7.9375,6.4
EL-037045,8.775,2.966666666666667
EL-037045,8.862499999999999,2.966666666666667
EL-037045,8.862499999999999,3.033333333333333
EL-037045,8.820833333333333,3.033333333333333
EL-037045,8.820833333333333,3.075
EL-037045,8.775,3.075
EL-033485,8.391666666666666,5.866666666666667
EL-033485,8.545833333333333,5.866666666666667
EL-033485,8.545833333333333,5.891666666666667
EL-033485,8.504166666666666,5.891666666666667
EL-033485,8.504166666666666,5.9750000000000005
EL-033485,8.5,5.9750000000000005
EL-033485,8.5,5.887499999999999
EL-033485,8.45,5.887499999999999
EL-033485,8.45,5.870833333333334
EL-033485,8.391666666666666,5.870833333333334
EL-065424,10.020833333333334,6.6875
EL-065424,10.054166666666667,6.6875
EL-065424,10.054166666666667,6.7625
EL-065424,10.020833333333334,6.7625
QLS-019918,8.979166666666666,7.8625
QLS-019918,8.987499999999999,7.8625
QLS-019918,8.987499999999999,7.870833333333334
QLS-019918,8.979166666666666,7.870833333333334
EL-060598,7.583333333333333,11.4
EL-060598,7.6125,11.4
EL-060598,7.6125,11.424999999999999
EL-060598,7.608333333333333,11.424999999999999
EL-060598,7.608333333333333,11.420833333333333
EL-060598,7.6,11.420833333333333
EL-060598,7.6,11.416666666666666
EL-060598,7.595833333333333,11.416666666666666
EL-060598,7.595833333333333,11.4125
EL-060598,7.591666666666667,11.4125
EL-060598,7.591666666666667,11.408333333333333
EL-060598,7.5874999999999995,11.408333333333333
EL-060598,7.5874999999999995,11.404166666666667
EL-060598,7.583333333333333,11.404166666666667
QLS-033024,7.320833333333333,6.354166666666666
QLS-033024,7.333333333333333,6.354166666666666
QLS-033024,7.333333333333333,6.366666666666666
QLS-033024,7.320833333333333,6.366666666666666
EL-034221,10.15,4.575
EL-034221,10.166666666666666,4.575
EL-034221,10.166666666666666,4.591666666666667
EL-034221,10.145833333333332,4.591666666666667
EL-034221,10.145833333333332,4.583333333333333
EL-034221,10.15,4.583333333333333
EL-034219,10.6625,4.704166666666667
EL-034219,10.708333333333332,4.704166666666667
EL-034219,10.708333333333332,4.7250000000000005
EL-034219,10.7,4.7250000000000005
EL-034219,10.7,4.754166666666666
EL-034219,10.6625,4.754166666666666
EL-034218,10.441666666666666,4.65
EL-034218,10.516666666666667,4.65
EL-034218,10.516666666666667,4.654166666666667
EL-034218,10.525,4.654166666666667
EL-034218,10.525,4.658333333333334
EL-034218,10.508333333333333,4.658333333333334
EL-034218,10.508333333333333,4.675000000000001
EL-034218,10.491666666666665,4.675000000000001
EL-034218,10.491666666666665,4.679166666666667
EL-034218,10.441666666666666,4.679166666666667
EL-034220,10.720833333333333,4.7375
EL-034220,10.775,4.7375
EL-034220,10.775,4.8125
EL-034220,10.770833333333334,4.8125
EL-034220,10.770833333333334,4.791666666666667
EL-034220,10.758333333333333,4.791666666666667
EL-034220,10.758333333333333,4.8125
EL-034220,10.720833333333333,4.8125
EL-034217,11.525,4.9625
EL-034217,11.575,4.9625
EL-034217,11.575,5.0125
EL-034217,11.525,5.0125
EL-033549,8.854166666666666,8.2
EL-033549,8.9125,8.2
EL-033549,8.9125,8.208333333333332
EL-033549,8.908333333333333,8.208333333333332
EL-033549,8.908333333333333,8.225
EL-033549,8.916666666666666,8.225
EL-033549,8.916666666666666,8.25
EL-033549,8.891666666666666,8.25
EL-033549,8.891666666666666,8.229166666666666
EL-033549,8.879166666666666,8.229166666666666
EL-033549,8.879166666666666,8.25
EL-033549,8.854166666666666,8.25
EL-033549,8.854166666666666,8.229166666666666
EL-033549,8.858333333333333,8.229166666666666
EL-033549,8.858333333333333,8.216666666666667
EL-033549,8.854166666666666,8.216666666666667
EL-040613,8.604166666666666,5.429166666666667
EL-040613,8.645833333333332,5.429166666666667
EL-040613,8.645833333333332,5.5
EL-040613,8.604166666666666,5.5
SSML-031169,8.433333333333334,8.025
SSML-031169,8.441666666666666,8.025
SSML-031169,8.441666666666666,8.0375
SSML-031169,8.433333333333334,8.0375
EL-037187,9.120833333333334,4.025
EL-037187,9.133333333333333,4.025
EL-037187,9.133333333333333,4.091666666666667
EL-037187,9.016666666666667,4.091666666666667
EL-037187,9.016666666666667,4.029166666666667
EL-037187,9.05,4.029166666666667
EL-037187,9.05,4.070833333333333
EL-037187,9.120833333333334,4.070833333333333
EL-044388,9.9,4.333333333333333
EL-044388,9.9375,4.333333333333333
EL-044388,9.9375,4.366666666666666
EL-044388,9.933333333333334,4.366666666666666
EL-044388,9.933333333333334,4.358333333333333
EL-044388,9.9125,4.358333333333333
EL-044388,9.9125,4.375
EL-044388,9.9,4.375
SSML-061186,8.55,8.070833333333333
SSML-061186,8.566666666666666,8.070833333333333
SSML-061186,8.566666666666666,8.091666666666667
SSML-061186,8.558333333333334,8.091666666666667
SSML-061186,8.558333333333334,8.079166666666666
SSML-061186,8.55,8.079166666666666
EL-044455,8.541666666666666,8.091666666666667
EL-044455,8.566666666666666,8.091666666666667
EL-044455,8.566666666666666,8.112499999999999
EL-044455,8.595833333333333,8.112499999999999
EL-044455,8.595833333333333,8.166666666666666
EL-044455,8.558333333333334,8.166666666666666
EL-044455,8.558333333333334,8.154166666666667
EL-044455,8.554166666666667,8.154166666666667
EL-044455,8.554166666666667,8.120833333333334
EL-044455,8.541666666666666,8.120833333333334
ML-010563,11.233333333333333,6.558333333333334
ML-010563,11.2625,6.558333333333334
ML-010563,11.2625,6.566666666666666
ML-010563,11.233333333333333,6.566666666666666
QLS-031818,9.375,10.016666666666667
QLS-031818,9.391666666666666,10.016666666666667
QLS-031818,9.391666666666666,10.041666666666666
QLS-031818,9.375,10.041666666666666
EL-036538,9.120833333333334,7.166666666666667
EL-036538,9.125,7.166666666666667
EL-036538,9.125,7.208333333333334
EL-036538,9.104166666666666,7.208333333333334
EL-036538,9.104166666666666,7.191666666666667
EL-036538,9.108333333333333,7.191666666666667
EL-036538,9.108333333333333,7.195833333333334
EL-036538,9.112499999999999,7.195833333333334
EL-036538,9.112499999999999,7.204166666666667
EL-036538,9.120833333333334,7.204166666666667
EL-036538,9.120833333333334,7.195833333333334
EL-036538,9.116666666666667,7.195833333333334
EL-036538,9.116666666666667,7.179166666666667
EL-036538,9.120833333333334,7.179166666666667
SSML-032434,6.625000000000001,3.229166666666667
SSML-032434,6.629166666666667,3.229166666666667
SSML-032434,6.629166666666667,3.2333333333333334
SSML-032434,6.633333333333333,3.2333333333333334
SSML-032434,6.633333333333333,3.2375000000000003
SSML-032434,6.625000000000001,3.2375000000000003
SSML-066254,10.658333333333333,5.433333333333334
SSML-066254,10.666666666666666,5.433333333333334
SSML-066254,10.666666666666666,5.441666666666667
SSML-066254,10.6375,5.441666666666667
SSML-066254,10.6375,5.4375
SSML-066254,10.658333333333333,5.4375
SSML-020013,11.366666666666667,8.991666666666665
SSML-020013,11.375,8.991666666666665
SSML-020013,11.375,9.0
SSML-020013,11.366666666666667,9.0
EL-053706,9.695833333333333,8.8875
EL-053706,9.704166666666666,8.8875
EL-053706,9.704166666666666,8.891666666666666
EL-053706,9.720833333333333,8.891666666666666
EL-053706,9.720833333333333,8.895833333333332
EL-053706,9.733333333333333,8.895833333333332
EL-053706,9.733333333333333,8.9
EL-053706,9.75,8.9
EL-053706,9.75,8.916666666666666
EL-053706,9.737499999999999,8.916666666666666
EL-053706,9.737499999999999,8.920833333333333
EL-053706,9.725,8.920833333333333
EL-053706,9.725,8.924999999999999
EL-053706,9.6875,8.924999999999999
EL-053706,9.6875,8.920833333333333
EL-053706,9.683333333333334,8.920833333333333
EL-053706,9.683333333333334,8.916666666666666
EL-053706,9.674999999999999,8.916666666666666
EL-053706,9.674999999999999,8.908333333333333
EL-053706,9.6625,8.908333333333333
EL-053706,9.6625,8.9125
EL-053706,9.658333333333333,8.9125
EL-053706,9.658333333333333,8.924999999999999
EL-053706,9.654166666666667,8.924999999999999
EL-053706,9.654166666666667,8.933333333333334
EL-053706,9.658333333333333,8.933333333333334
EL-053706,9.658333333333333,8.941666666666666
EL-053706,9.6375,8.941666666666666
EL-053706,9.6375,8.916666666666666
EL-053706,9.629166666666666,8.916666666666666
EL-053706,9.629166666666666,8.895833333333332
EL-053706,9.654166666666667,8.895833333333332
EL-053706,9.654166666666667,8.9
EL-053706,9.695833333333333,8.9
QLS-061910,11.816666666666666,8.725
QLS-061910,11.820833333333333,8.725
QLS-061910,11.820833333333333,8.733333333333333
QLS-061910,11.808333333333334,8.733333333333333
QLS-061910,11.808333333333334,8.729166666666666
QLS-061910,11.816666666666666,8.729166666666666
QLS-061011,11.808333333333334,8.725
QLS-061011,11.816666666666666,8.725
QLS-061011,11.816666666666666,8.729166666666666
QLS-061011,11.808333333333334,8.729166666666666
EL-060111,8.229166666666666,4.875000000000001
EL-060111,8.275,4.875000000000001
EL-060111,8.275,4.879166666666667
EL-060111,8.283333333333333,4.879166666666667
EL-060111,8.283333333333333,4.887499999999999
EL-060111,8.2875,4.887499999999999
EL-060111,8.2875,4.895833333333333
EL-060111,8.291666666666666,4.895833333333333
EL-060111,8.291666666666666,4.916666666666667
EL-060111,8.283333333333333,4.916666666666667
EL-060111,8.283333333333333,4.925000000000001
EL-060111,8.291666666666666,4.925000000000001
EL-060111,8.291666666666666,4.970833333333333
EL-060111,8.283333333333333,4.970833333333333
EL-060111,8.283333333333333,4.966666666666667
EL-060111,8.229166666666666,4.966666666666667
EL-060111,8.258333333333333,4.891666666666667
EL-060111,8.258333333333333,4.9
EL-060111,8.270833333333334,4.9
EL-060111,8.270833333333334,4.891666666666667
EL-036037,8.7875,4.629166666666667
EL-036037,8.829166666666666,4.629166666666667
EL-036037,8.829166666666666,4.7125
EL-036037,8.7875,4.7125
SSML-040786,7.166666666666667,4.758333333333334
SSML-040786,7.170833333333333,4.758333333333334
SSML-040786,7.170833333333333,4.7625
SSML-040786,7.179166666666667,4.7625
SSML-040786,7.179166666666667,4.770833333333333
SSML-040786,7.166666666666667,4.770833333333333
EL-061413,8.3,4.766666666666667
EL-061413,8.35,4.766666666666667
EL-061413,8.35,4.8
EL-061413,8.333333333333334,4.8
EL-061413,8.333333333333334,4.791666666666667
EL-061413,8.3,4.791666666666667
SSML-066181,8.583333333333334,7.9375
SSML-066181,8.604166666666666,7.9375
SSML-066181,8.604166666666666,7.95
SSML-066181,8.583333333333334,7.95
ML-027599,9.583333333333334,10.8
ML-027599,9.612499999999999,10.8
ML-027599,9.612499999999999,10.820833333333333
ML-027599,9.6,10.820833333333333
ML-027599,9.6,10.808333333333334
ML-027599,9.583333333333334,10.808333333333334
EL-066094,8.8,8.920833333333333
EL-066094,8.8375,8.920833333333333
EL-066094,8.8375,8.95
EL-066094,8.791666666666666,8.95
EL-066094,8.791666666666666,8.929166666666665
EL-066094,8.8,8.929166666666665
EL-066087,8.8,4.833333333333333
EL-066087,8.833333333333334,4.833333333333333
EL-066087,8.833333333333334,4.866666666666667
EL-066087,8.804166666666667,4.866666666666667
EL-066087,8.804166666666667,4.854166666666666
EL-066087,8.8,4.854166666666666
EL-066074,9.570833333333333,8.904166666666667
EL-066074,9.575,8.904166666666667
EL-066074,9.575,8.908333333333333
EL-066074,9.5875,8.908333333333333
EL-066074,9.5875,8.904166666666667
EL-066074,9.595833333333333,8.904166666666667
EL-066074,9.595833333333333,8.954166666666666
EL-066074,9.570833333333333,8.954166666666666
EL-065472,10.091666666666667,4.55
EL-065472,10.1,4.55
EL-065472,10.1,4.591666666666667
EL-065472,10.095833333333333,4.591666666666667
EL-065472,10.095833333333333,4.595833333333333
EL-065472,10.058333333333334,4.595833333333333
EL-065472,10.058333333333334,4.583333333333333
EL-065472,10.091666666666667,4.583333333333333
EL-066061,7.0625,8.0
EL-066061,7.091666666666667,8.0
EL-066061,7.091666666666667,8.058333333333334
EL-066061,7.0625,8.058333333333334
EL-066048,9.045833333333333,12.629166666666666
EL-066048,9.0625,12.629166666666666
EL-066048,9.0625,12.645833333333332
EL-066048,9.058333333333334,12.645833333333332
EL-066048,9.058333333333334,12.683333333333334
EL-066048,9.004166666666666,12.683333333333334
EL-066048,9.004166666666666,12.670833333333333
EL-066048,9.045833333333333,12.670833333333333
EL-066047,9.004166666666666,12.683333333333334
EL-066047,9.058333333333334,12.683333333333334
EL-066047,9.058333333333334,12.712499999999999
EL-066047,9.004166666666666,12.712499999999999
EL-066046,9.004166666666666,12.712499999999999
EL-066046,9.058333333333334,12.712499999999999
EL-066046,9.058333333333334,12.7625
EL-066046,9.0375,12.7625
EL-066046,9.0375,12.729166666666666
EL-066046,9.004166666666666,12.729166666666666
EL-066045,8.987499999999999,12.729166666666666
EL-066045,9.0375,12.729166666666666
EL-066045,9.0375,12.7625
EL-066045,8.987499999999999,12.7625
EL-066045,8.987499999999999,12.729166666666666
EL-066045,9.0375,12.729166666666666
EL-066045,9.0375,12.7625
EL-066045,8.987499999999999,12.7625
EL-066038,9.145833333333332,12.516666666666667
EL-066038,9.179166666666665,12.516666666666667
EL-066038,9.179166666666665,12.554166666666667
EL-066038,9.145833333333332,12.554166666666667
SSML-032702,8.145833333333332,8.729166666666666
SSML-032702,8.154166666666667,8.729166666666666
SSML-032702,8.154166666666667,8.75
SSML-032702,8.145833333333332,8.75
EL-066025,9.570833333333333,8.9
EL-066025,9.604166666666666,8.9
EL-066025,9.604166666666666,8.920833333333333
EL-066025,9.608333333333333,8.920833333333333
EL-066025,9.608333333333333,8.924999999999999
EL-066025,9.612499999999999,8.924999999999999
EL-066025,9.612499999999999,8.929166666666665
EL-066025,9.620833333333334,8.929166666666665
EL-066025,9.620833333333334,8.941666666666666
EL-066025,9.625,8.941666666666666
EL-066025,9.625,8.958333333333332
EL-066025,9.595833333333333,8.958333333333332
EL-066025,9.595833333333333,8.904166666666667
EL-066025,9.5875,8.904166666666667
EL-066025,9.5875,8.908333333333333
EL-066025,9.575,8.908333333333333
EL-066025,9.575,8.904166666666667
EL-066025,9.570833333333333,8.904166666666667
EL-066023,9.8375,11.295833333333333
EL-066023,9.870833333333334,11.295833333333333
EL-066023,9.870833333333334,11.325
EL-066023,9.8375,11.325
SSML-044309,8.7875,7.383333333333334
SSML-044309,8.791666666666666,7.383333333333334
SSML-044309,8.791666666666666,7.3916666666666675
SSML-044309,8.7875,7.3916666666666675
SSML-065991,4.9,6.270833333333333
SSML-065991,4.904166666666667,6.270833333333333
SSML-065991,4.904166666666667,6.275
SSML-065991,4.9,6.275
SSML-065990,4.954166666666667,6.275
SSML-065990,4.9625,6.275
SSML-065990,4.9625,6.279166666666667
SSML-065990,4.954166666666667,6.279166666666667
SSML-065984,6.308333333333334,6.733333333333333
SSML-065984,6.316666666666666,6.733333333333333
SSML-065984,6.316666666666666,6.7375
SSML-065984,6.308333333333334,6.7375
EL-037003,9.966666666666667,4.429166666666667
EL-037003,10.029166666666667,4.429166666666667
EL-037003,10.029166666666667,4.454166666666667
EL-037003,10.008333333333333,4.454166666666667
EL-037003,10.008333333333333,4.458333333333334
EL-037003,10.029166666666667,4.458333333333334
EL-037003,10.029166666666667,4.483333333333333
EL-037003,9.966666666666667,4.483333333333333
EL-035771,12.975,5.120833333333333
EL-035771,13.016666666666667,5.120833333333333
EL-035771,13.016666666666667,5.1625000000000005
EL-035771,12.975,5.1625000000000005
SSML-031429,8.433333333333334,8.008333333333333
SSML-031429,8.441666666666666,8.008333333333333
SSML-031429,8.441666666666666,8.025
SSML-031429,8.433333333333334,8.025
EL-036029,8.204166666666666,9.070833333333333
EL-036029,8.258333333333333,9.070833333333333
EL-036029,8.258333333333333,9.075
EL-036029,8.237499999999999,9.075
EL-036029,8.237499999999999,9.079166666666666
EL-036029,8.216666666666667,9.079166666666666
EL-036029,8.216666666666667,9.0875
EL-036029,8.212499999999999,9.0875
EL-036029,8.212499999999999,9.091666666666667
EL-036029,8.216666666666667,9.091666666666667
EL-036029,8.216666666666667,9.104166666666666
EL-036029,8.245833333333332,9.104166666666666
EL-036029,8.245833333333332,9.095833333333333
EL-036029,8.229166666666666,9.095833333333333
EL-036029,8.229166666666666,9.091666666666667
EL-036029,8.237499999999999,9.091666666666667
EL-036029,8.237499999999999,9.0875
EL-036029,8.258333333333333,9.0875
EL-036029,8.258333333333333,9.129166666666666
EL-036029,8.204166666666666,9.129166666666666
EL-036029,8.212499999999999,9.116666666666667
EL-036029,8.212499999999999,9.120833333333334
EL-036029,8.220833333333333,9.120833333333334
EL-036029,8.220833333333333,9.116666666666667
EL-065965,7.758333333333334,4.183333333333334
EL-065965,7.8,4.183333333333334
EL-065965,7.8,4.2250000000000005
EL-065965,7.758333333333334,4.2250000000000005
SSML-065948,10.166666666666666,10.279166666666667
SSML-065948,10.170833333333333,10.279166666666667
SSML-065948,10.170833333333333,10.283333333333333
SSML-065948,10.166666666666666,10.283333333333333
SSML-018389,8.441666666666666,8.020833333333334
SSML-018389,8.462499999999999,8.020833333333334
SSML-018389,8.462499999999999,8.033333333333333
SSML-018389,8.441666666666666,8.033333333333333
EL-056131,8.0,3.1
EL-056131,8.083333333333334,3.1
EL-056131,8.083333333333334,3.1208333333333336
EL-056131,8.0,3.1208333333333336
EL-027303,8.775,7.941666666666667
EL-027303,8.783333333333333,7.941666666666667
EL-027303,8.783333333333333,7.945833333333334
EL-027303,8.779166666666667,7.945833333333334
EL-027303,8.779166666666667,7.954166666666667
EL-027303,8.766666666666667,7.954166666666667
EL-027303,8.766666666666667,7.945833333333334
EL-027303,8.775,7.945833333333334
SSML-065939,8.770833333333334,7.929166666666667
SSML-065939,8.791666666666666,7.929166666666667
SSML-065939,8.791666666666666,7.941666666666667
SSML-065939,8.770833333333334,7.941666666666667
SSML-065932,4.7875,6.9750000000000005
SSML-065932,4.791666666666667,6.9750000000000005
SSML-065932,4.791666666666667,6.979166666666667
SSML-065932,4.7875,6.979166666666667
EL-038338,6.441666666666667,7.820833333333333
EL-038338,6.458333333333334,7.820833333333333
EL-038338,6.458333333333334,7.858333333333333
EL-038338,6.425000000000001,7.858333333333333
EL-038338,6.425000000000001,7.841666666666667
EL-038338,6.441666666666667,7.841666666666667
EL-038338,6.445833333333334,7.8374999999999995
EL-038338,6.445833333333334,7.845833333333333
EL-038338,6.454166666666667,7.845833333333333
EL-038338,6.454166666666667,7.8374999999999995
ML-060657,9.0,8.65
ML-060657,9.004166666666666,8.65
ML-060657,9.004166666666666,8.658333333333333
ML-060657,9.008333333333333,8.658333333333333
ML-060657,9.008333333333333,8.6625
ML-060657,9.0125,8.6625
ML-060657,9.0125,8.670833333333333
ML-060657,9.008333333333333,8.670833333333333
ML-060657,9.008333333333333,8.679166666666665
ML-060657,9.004166666666666,8.679166666666665
ML-060657,9.004166666666666,8.6625
ML-060657,9.0,8.6625
EL-065927,9.633333333333333,7.183333333333334
EL-065927,9.666666666666666,7.183333333333334
EL-065927,9.666666666666666,7.233333333333333
EL-065927,9.633333333333333,7.233333333333333
EL-065923,9.666666666666666,7.183333333333334
EL-065923,9.7,7.183333333333334
EL-065923,9.7,7.233333333333333
EL-065923,9.666666666666666,7.233333333333333
EL-065914,8.1875,8.145833333333332
EL-065914,8.225,8.145833333333332
EL-065914,8.225,8.154166666666667
EL-065914,8.229166666666666,8.154166666666667
EL-065914,8.229166666666666,8.158333333333333
EL-065914,8.216666666666667,8.158333333333333
EL-065914,8.216666666666667,8.191666666666666
EL-065914,8.179166666666665,8.191666666666666
EL-065914,8.179166666666665,8.1625
EL-065914,8.1875,8.1625
EL-065913,10.908333333333333,5.479166666666667
EL-065913,10.933333333333334,5.479166666666667
EL-065913,10.933333333333334,5.5125
EL-065913,10.908333333333333,5.5125
EL-044936,10.095833333333333,4.5375
EL-044936,10.1375,4.5375
EL-044936,10.1375,4.55
EL-044936,10.104166666666666,4.55
EL-044936,10.104166666666666,4.583333333333333
EL-044936,10.095833333333333,4.583333333333333
EL-054290,10.616666666666667,6.891666666666667
EL-054290,10.658333333333333,6.891666666666667
EL-054290,10.658333333333333,6.9
EL-054290,10.641666666666666,6.9
EL-054290,10.641666666666666,6.904166666666667
EL-054290,10.633333333333333,6.904166666666667
EL-054290,10.633333333333333,6.9
EL-054290,10.616666666666667,6.9
EL-059704,10.308333333333334,6.258333333333334
EL-059704,10.333333333333334,6.258333333333334
EL-059704,10.333333333333334,6.304166666666666
EL-059704,10.320833333333333,6.304166666666666
EL-059704,10.320833333333333,6.3
EL-059704,10.3125,6.3
EL-059704,10.3125,6.295833333333333
EL-059704,10.308333333333334,6.295833333333333
EL-064254,9.129166666666666,12.470833333333333
EL-064254,9.141666666666666,12.470833333333333
EL-064254,9.141666666666666,12.529166666666667
EL-064254,9.129166666666666,12.529166666666667
SSML-065869,6.604166666666666,3.183333333333333
SSML-065869,6.6125,3.183333333333333
SSML-065869,6.6125,3.1875
SSML-065869,6.604166666666666,3.1875
EL-057761,9.066666666666666,12.470833333333333
EL-057761,9.129166666666666,12.470833333333333
EL-057761,9.129166666666666,12.529166666666667
EL-057761,9.112499999999999,12.529166666666667
EL-057761,9.112499999999999,12.5
EL-057761,9.066666666666666,12.5
EL-065894,9.529166666666667,8.908333333333333
EL-065894,9.545833333333333,8.908333333333333
EL-065894,9.545833333333333,8.920833333333333
EL-065894,9.529166666666667,8.920833333333333
SSML-035176,7.275,4.691666666666667
SSML-035176,7.279166666666667,4.691666666666667
SSML-035176,7.279166666666667,4.695833333333334
SSML-035176,7.275,4.695833333333334
SSML-035370,7.304166666666666,4.720833333333333
SSML-035370,7.320833333333333,4.720833333333333
SSML-035370,7.320833333333333,4.733333333333333
SSML-035370,7.3,4.733333333333333
SSML-035370,7.3,4.729166666666667
SSML-035370,7.304166666666666,4.729166666666667
SSML-035177,7.275,4.708333333333334
SSML-035177,7.279166666666667,4.708333333333334
SSML-035177,7.279166666666667,4.720833333333333
SSML-035177,7.275,4.720833333333333
SSML-035173,7.304166666666666,4.708333333333334
SSML-035173,7.316666666666666,4.708333333333334
SSML-035173,7.316666666666666,4.720833333333333
SSML-035173,7.304166666666666,4.720833333333333
SSML-035174,7.304166666666666,4.695833333333334
SSML-035174,7.316666666666666,4.695833333333334
SSML-035174,7.316666666666666,4.708333333333334
SSML-035174,7.304166666666666,4.708333333333334
SSML-035166,7.291666666666667,4.666666666666667
SSML-035166,7.308333333333334,4.666666666666667
SSML-035166,7.308333333333334,4.683333333333334
SSML-035166,7.304166666666666,4.683333333333334
SSML-035166,7.304166666666666,4.679166666666667
SSML-035166,7.291666666666667,4.679166666666667
SSML-035164,7.304166666666666,4.683333333333334
SSML-035164,7.308333333333334,4.683333333333334
SSML-035164,7.308333333333334,4.695833333333334
SSML-035164,7.304166666666666,4.695833333333334
SSML-035163,7.275,4.695833333333334
SSML-035163,7.279166666666667,4.695833333333334
SSML-035163,7.279166666666667,4.708333333333334
SSML-035163,7.275,4.708333333333334
SSML-035162,7.275,4.679166666666667
SSML-035162,7.279166666666667,4.679166666666667
SSML-035162,7.279166666666667,4.691666666666667
SSML-035162,7.275,4.691666666666667
SSML-038272,8.216666666666667,3.075
